0 104.0 30.0 2.37223 8.60074 3.51048 2.43954 8.76165 3.35465 -0.0922174 0.0568115 -0.0158445 14.6806 -69.2128 -5.58905 1.0 0.0 0.0 0.0 31.8125 0.23808 9.80003 -1.68896 0.265304 9.81549 -1.41344 -0.00506495 -0.00678097 -0.00566295 0.47196 -51.0499 43.2903 1.0 0.0 0.0 0.0 30.3125 9.65918 -1.65569 -0.0997967 9.64689 -1.55576 0.310404 0.00830026 0.00925038 -0.0175803 -61.1888 -38.9599 -58.1438 1.0 0.0 0.0 0.0
0 104.0 30.0 2.29745 8.9045 3.46984 2.39736 8.94335 3.53551 -0.0153703 -0.0658939 -0.0263224 15.131 -68.8051 -5.47408 1.0 0.0 0.0 0.0 31.8125 0.237283 9.49881 -1.688 0.218302 9.61953 -1.51952 -0.00499829 0.0105328 -0.00972645 0.216756 -50.1418 42.6747 1.0 0.0 0.0 0.0 30.3125 9.77736 -1.58207 0.0939061 9.63187 -1.52551 0.310386 0.0789 0.0022829 0.0203516 -61.5302 -38.724 -58.386 1.0 0.0 0.0 0.0
0 104.0 30.0 2.40867 9.16819 3.35516 2.48704 9.03315 3.35401 0.0320149 0.0174556 -0.00630088 15.6885 -68.4006 -5.59184 1.0 0.0 0.0 0.0 31.8125 0.204242 9.68823 -1.53433 0.174474 9.71002 -1.39809 0.0201247 -0.00912644 -0.00825804 0.280342 -51.9318 42.6733 1.0 0.0 0.0 0.0 30.3125 9.62446 -1.77032 0.0163273 9.64682 -1.58603 0.295366 0.00404562 0.00579102 0.0217629 -61.0729 -39.5091 -58.6457 1.0 0.0 0.0 0.0
0 104.0 30.0 2.18114 8.86676 3.39125 2.34987 8.7473 3.46048 0.0730799 0.0384944 0.00243499 14.4549 -68.7615 -5.81306 1.0 0.0 0.0 0.0 31.8125 0.278383 9.76278 -1.61067 0.2194 9.66462 -1.38338 0.0121047 0.0205065 -0.0139237 -0.209844 -50.9097 42.6672 1.0 0.0 0.0 0.0 30.375 9.62306 -1.6178 -0.0618128 9.6768 -1.58604 0.280072 -0.00952568 0.0100416 -0.00422828 -61.4205 -39.0475 -59.2568 1.0 0.0 0.0 0.0
0 104.0 30.0 2.40681 8.71326 3.39515 2.3971 8.86788 3.58097 -0.0800538 0.0259907 -0.0191874 14.6856 -69.1072 -5.35651 1.0 0.0 0.0 0.0 31.8125 0.23987 9.61228 -1.61088 0.174372 9.67981 -1.38306 -0.0121819 -0.0217818 0.00397024 0.280518 -52.0492 43.286 1.0 0.0 0.0 0.0 30.375 9.73954 -1.65777 0.0939881 9.63173 -1.60117 0.28036 0.0255251 -0.0138224 0.00824399 -60.848 -38.8713 -57.4029 1.0 0.0 0.0 0.0
0 104.0 30.0 2.26126 8.94307 3.50766 2.38165 8.82269 3.58109 0.0141983 0.0216928 0.00697277 15.0146 -68.3587 -5.81513 1.0 0.0 0.0 0.0 31.8125 0.315353 9.7624 -1.64872 0.144577 9.72516 -1.38275 0.00340805 -0.053056 -0.0242516 0.579312 -50.9451 43.6598 1.0 0.0 0.0 0.0 30.375 9.65789 -1.69333 -0.138166 9.66171 -1.60118 0.265066 0.000972257 -0.00745425 -0.00909116 -60.6344 -38.5382 -58.1438 1.0 0.0 0.0 0.0
0 104.0 30.0 2.3315 8.75178 3.39389 2.38178 8.85288 3.56592 -0.211851 -0.0278868 -0.0385243 15.7816 -68.9396 -6.40881 1.0 0.0 0.0 0.0 31.8125 0.278183 9.68747 -1.61043 0.160212 9.86102 -1.42779 0.0248017 -0.00170447 -0.0442798 0.832646 -51.6207 43.295 1.0 0.0 0.0 0.0 30.375 9.62446 -1.77032 0.0163273 9.64683 -1.52553 0.295172 0.0323486 -0.0125676 -0.00275463 -61.1817 -39.1873 -57.6511 1.0 0.0 0.0 0.0
0 104.0 30.0 2.41082 8.90362 3.47154 2.41279 8.74714 3.77753 -0.0455028 -0.0349563 -0.0374156 15.0949 -68.6704 -7.32388 1.0 0.0 0.0 0.0 31.8125 0.3567 9.68775 -1.53157 0.204641 9.69482 -1.36809 0.0199809 0.0283205 0.00302115 1.03998 -51.069 43.2988 1.0 0.0 0.0 0.0 30.375 9.77287 -1.80891 -0.0205008 9.6468 -1.66165 0.29561 0.00614625 -0.00812667 0.0192747 -61.1648 -39.9698 -56.9169 1.0 0.0 0.0 0.0
0 105.0 30.0 2.18275 8.33696 3.54701 2.19773 8.20506 3.83934 0.395593 0.0769957 -0.0205203 16.0052 -68.8438 -6.41034 1.0 0.0 0.0 0.0 31.8125 0.430243 9.53638 -1.60718 0.204263 9.64956 -1.38333 -0.0107032 0.0122615 -0.0139852 1.70665 -50.7606 43.7997 1.0 0.0 0.0 0.0 30.375 9.66299 -1.77088 0.0553154 9.61677 -1.60116 0.295575 0.0186246 0.00854737 0.0241904 -60.7399 -38.8686 -57.8989 1.0 0.0 0.0 0.0
0 105.0 30.0 2.59335 8.93843 3.28172 2.55936 8.88141 3.14286 0.36016 -0.0135268 0.0245594 15.2718 -68.9414 -3.97269 1.0 0.0 0.0 0.0 31.8125 0.354512 9.72488 -1.60917 0.129422 9.66476 -1.3375 -0.00526197 -0.00395622 -0.0557126 0.248901 -51.2715 43.8995 1.0 0.0 0.0 0.0 30.375 9.77657 -1.73394 0.0948405 9.6316 -1.60121 0.25009 0.00733047 -0.0229598 0.00495946 -61.1872 -39.0703 -58.1449 1.0 0.0 0.0 0.0
1 100.0 30.375 2.30106 7.25857 6.09259 2.2072 7.24042 5.95555 -0.0699614 -0.0183275 0.00458168 9.15626 -67.1825 -20.0857 1.0 0.0 0.0 0.0 32.1875 0.352225 9.72437 -1.68665 0.173568 9.69512 -1.53414 0.000274589 -0.0133517 -0.0393151 0.462317 -50.711 42.9228 1.0 0.0 0.0 0.0 30.75 9.77578 -1.88582 0.0957749 9.64677 -1.7524 0.295902 0.00135137 -0.048878 -0.00632768 -60.204 -37.1225 -57.8847 1.0 0.0 0.0 0.0
1 100.0 30.375 2.24615 7.4818 5.55219 2.2513 7.40595 5.65313 -0.431227 0.00268486 -0.0629637 9.14612 -67.3936 -20.5508 1.0 0.0 0.0 0.0 32.1875 0.125825 9.7256 -1.61331 0.143761 9.71023 -1.50369 -0.0294109 -0.0373207 -0.0338049 1.11344 -50.1898 44.6495 1.0 0.0 0.0 0.0 30.75 9.73536 -2.03681 0.0191184 9.63201 -1.72208 0.356423 0.00581943 -0.0179122 0.0152434 -60.782 -36.2116 -58.4891 1.0 0.0 0.0 0.0
1 100.0 30.375 2.3 7.10681 6.09309 2.34613 7.46611 6.12103 0.0756916 -0.0307922 0.00524599 9.69163 -67.0898 -21.2481 1.0 0.0 0.0 0.0 32.1875 0.199567 9.64954 -1.68917 0.0837036 9.75569 -1.53342 -0.00955992 -0.055878 -0.0447145 1.0328 -50.8441 43.1765 1.0 0.0 0.0 0.0 30.75 9.73745 -1.84729 0.0565532 9.58668 -1.75241 0.296221 0.0153762 -0.0117979 0.0113872 -61.4531 -36.2983 -58.4845 1.0 0.0 0.0 0.0
1 100.0 30.375 2.49455 7.52335 6.17157 2.59106 7.76653 6.27112 -0.259058 -0.267895 -0.0385328 9.58694 -67.0882 -20.8997 1.0 0.0 0.0 0.0 32.1875 0.279626 9.80069 -1.57205 0.114698 9.78564 -1.41262 -0.0677528 0.0202974 -0.0121485 0.671351 -50.2744 43.2943 1.0 0.0 0.0 0.0 30.75 9.58444 -1.84538 -0.0607964 9.64714 -1.76741 0.386759 -0.012672 -0.00923255 0.00582329 -62.0065 -36.7217 -58.3608 1.0 0.0 0.0 0.0
1 101.0 30.375 2.71654 8.30596 4.78671 2.59596 7.94641 4.86635 0.377115 -0.0236877 -0.0206695 8.59622 -67.1486 -20.1947 1.0 0.0 0.0 0.0 32.1875 0.428255 9.64882 -1.68503 0.218926 9.60427 -1.39866 0.00785599 0.00188081 -0.0586868 2.17773 -51.2222 43.6836 1.0 0.0 0.0 0.0 30.75 9.69963 -1.92299 0.0566351 9.64678 -1.73728 0.295853 0.0509588 -0.0425618 -0.00928884 -60.4311 -37.5412 -59.0013 1.0 0.0 0.0 0.0
1 101.0 30.375 2.54954 7.63122 5.55623 2.4652 7.61596 5.78836 -0.487667 -0.0199578 -0.0894997 9.00159 -66.0543 -22.5021 1.0 0.0 0.0 0.0 32.25 0.239969 9.64994 -1.611 0.143833 9.66487 -1.44337 0.018251 -0.00122286 0.00403947 1.04489 -51.2971 43.7889 1.0 0.0 0.0 0.0 30.75 9.66059 -1.8082 -0.0216566 9.61679 -1.75239 0.311196 0.00547308 -0.00315426 0.0256215 -60.5521 -36.5522 -58.3708 1.0 0.0 0.0 0.0
